mssv,namBD,TotNghiep,Label
81591236xpvaibaexe9a9whb728zic+bsrhdruah,1,False,TreHan
6f9bed37xpvaibaexe9a9whb728zib4h7e7ytzjq,2016,False,TreHan
ff9bcacdxpvaibaexe9a9whb728zil656mdf6zew,2016,False,TreHan
850c19c2xpvaibaexe9gcllhjlbbnzc5o6smc8cs,2016,False,TreHan
d6d49aa7xpvaibaexe9gcllhjlbbnryb6m6whcfj,1,False,TreHan
0a94e4d0xpvaibaexe9gcllhjlbbnrqufrm4abzh,2016,True,DungHan
39b20f4dxpvaibaexe9gcllhjlbbnc8cdqv19ylu,1,False,TreHan
2900754cxpvaibaexe9gcllhjlbbnx1d4ymosvg0,1,False,TreHan
61180195xpvaibaexe9gcllhjlbbnr5wpou3apq+,2016,False,TreHan
5533dd19xpvaibaexe86sben0/yctbukokfc1orb,2016,True,DungHan
8e862257xpvaibaexe86sben0/yctscv+fsbuwvo,2016,False,TreHan
3f21b786xpvaibaexe86sben0/yctqd15evd6n3y,1,False,TreHan
94d74f41xpvaibaexe86sben0/yctcr3p20vvmtv,1,False,TreHan
7dbfedecxpvaibaexe86sben0/yctzqshrwtk4hd,1,False,TreHan
71279aedxpvaibaexe86sben0/yctci+47cxm1gj,1,False,TreHan
86cd5f66xpvaibaexe9wgqqll7rkkx9vdhxmdt93,1,False,TreHan
d7470d73xpvaibaexe9wgqqll7rkk8kbzbimtu15,2016,False,TreHan
178f60f5xpvaibaexe9wgqqll7rkk9xnzvd5m8xa,1,False,TreHan
2ab355a3xpvaibaexe9wgqqll7rkk9egm3vumrzn,1,False,TreHan
29418e5axpvaibaexe9wgqqll7rkk4fctyoobzzg,1,False,TreHan
a15da8f6xpvaibaexe9wgqqll7rkk+hrh2dnohqk,1,False,TreHan
2a0595d9xpvaibaexe/yiexzyoq8n+o9nw7pu1ee,1,False,TreHan
f47350d9xpvaibaexe/yiexzyoq8n8fp0r71ulza,1,False,TreHan
b7380e4axpvaibaexe/yiexzyoq8n1s2gydcy2+d,1,False,TreHan
4e6f6b53xpvaibaexe/yiexzyoq8nzcpwcgxhsor,1,False,TreHan
b7798017xpvaibaexe/yiexzyoq8n4vem7qbmqly,1,False,TreHan
0b2aac0expvaibaexe9cjmvsz9p34qs8mdp5qhfn,1,False,TreHan
7f57e0caxpvaibaexe9cjmvsz9p34gsfnycrxpl4,2016,False,TreHan
55c4950axpvaibaexe9cjmvsz9p34pefprlixi9u,2016,True,DungHan
106c1014xpvaibaexe9cjmvsz9p34llplltwfmbo,2016,False,TreHan
10bc2077xpvaibaexe+jf4o+sekcgnvyuigtmxfu,1,False,TreHan
d907516fxpvaibaexe+jf4o+sekcghj11j0czgjq,1,False,TreHan
2d7cece5xpvaibaexe+jf4o+sekcgcmqzap69uiq,2016,False,TreHan
43d5f13bxpvaibaexe+jf4o+sekcgj+ptnj2f/he,1,False,TreHan
94908d99xpvaibaexe+jf4o+sekcgo66xrfvn1ci,1,False,TreHan
adb95d1bxpvaibaexe+jf4o+sekcgdswthx0qzqy,2016,True,DungHan
3526d59axpvaibaexe9gqqks1wvjirxfturxy4n0,2016,True,DungHan
3e7d7414xpvaibaexe9gqqks1wvjiq+hucxy+oqw,2016,False,TreHan
7a0295bexpvaibaexe9gqqks1wvjiy8eyvx1k5/i,1,False,TreHan
c4cbd3d0xpvaibaexe9gqqks1wvjifdwtugyoh3p,2016,False,TreHan
90f47a12xpvaibaexe9gqqks1wvjitu0dfa1pexq,2016,False,TreHan
e02a6a52xpvaibaexe/ceeflbzge/hwnl8vdknkq,1,False,TreHan
cc2d217fxpvaibaexe/ceeflbzge/s5qkclah5xl,1,False,TreHan
591013dcxpvaibaexe/ceeflbzge/gkwd3xiwg3s,1,False,TreHan
8f752af5xpvaibaexe9wq8rkpicemkkorlm0t6hf,2016,True,DungHan
8ab3a116xpvaibaexe9wq8rkpicemlrezksxfz06,1,True,TreHan
3c342700xpvaibaexe9wq8rkpicemkuxomfbsh4h,1,False,TreHan
972819c7xpvaibaexe9wq8rkpicempv3jft4txx0,1,False,TreHan
1e266aafxpvaibaexe/waquvama8tkogj5efux2t,1,False,TreHan
db96172axpvaibaexe/waquvama8tudef+6fb/pr,2016,True,DungHan
20d7e56cxpvaibaexe/waquvama8tugbub8n1u9w,1,False,TreHan
4813a23dxpvaibaexe/waquvama8tuwb0ajb6f8a,1,False,TreHan
3a8dc76bxpvaibaexe/waquvama8tk6+ut/qyju7,1,False,TreHan
cf6241c1xpvaibaexe/waquvama8too/kbelswxp,1,False,TreHan
a0e31b91xpvaibaexe9ifjllu9dvvakpbxrx9jei,1,False,TreHan
649b938bxpvaibaexe9ifjllu9dvvzohdwmacg4s,1,False,TreHan
7806d9baxpvaibaexe9ifjllu9dvvq7bfl8kvjiw,1,False,TreHan
dfd72534xpvaibaexe9ifjllu9dvvydolf1fple6,2016,False,TreHan
841daeeexpvaibaexe9ifjllu9dvvso/ajzcgsiw,1,False,TreHan
b114f41dxpvaibaexe9ifjllu9dvvvlclcxgxiob,1,True,TreHan
70b995c7xpvaibaexe9oorq1xsw6nr2pvdw4nmxy,2016,True,DungHan
8a28e60expvaibaexe9oorq1xsw6nv5custjjau6,2016,True,DungHan
cc81ca80xpvaibaexe9oorq1xsw6nmpmbrn5vcaq,2016,False,TreHan
d4c6b151xpvaibaexe9oorq1xsw6njzmksuwygis,1,False,TreHan
896ce9caxpvaibaexe/agc6/oww5cmzvwqpzv2xw,2016,True,DungHan
cacbd22axpvaibaexe/agc6/oww5ca2vur30kxql,2016,True,DungHan
b3f16d5dxpvaibaexe/agc6/oww5cgwrruccquwf,1,False,TreHan
c2218479xpvaibaexe/agc6/oww5ch4478g8f1tp,1,False,TreHan
dbe26d99xpvaibaexe/agc6/oww5cg5krob/fsh1,1,False,TreHan
d15af9d2xpvaibaexe/agc6/oww5ccex4cpdlefb,1,False,TreHan
89d586f5xpvaibaexe/hqn1xesl1bemxbfk6kf/o,1,False,TreHan
359c901expvaibaexe/hqn1xesl1bljjhkbqsbhd,2016,True,DungHan
a1c2794fxpvaibaexe/hqn1xesl1blvkoidigfdf,2016,False,TreHan
fed40161xpvaibaexe/hqn1xesl1bmtmcujx8ftx,1,False,TreHan
c663e314xpvaibaexe/hqn1xesl1bkv/lohqq+0j,1,False,TreHan
43785d1expvaibaexe/hqn1xesl1bc0vidwxitbl,2016,False,TreHan
7ef6a3eaxpvaibaexe/hqn1xesl1bewlvharqycl,2016,True,DungHan
cb17f8f5xpvaibaexe+3szownetaj3muhx0pkrme,1,False,TreHan
adc5f05dxpvaibaexe+3szownetajz661v0/hmr1,1,False,TreHan
08182ad5xpvaibaexe+3szownetaj2ddhecmjno9,1,False,TreHan
1666439cxpvaibaexe+3szownetaj3gtizamxkq8,1,False,TreHan
68481d94xpvaibaexe+3szownetaj+ctym+qdnwt,1,False,TreHan
5b8d44c7xpvaibaexe+3szownetaj5pdxb16uewc,1,False,TreHan
630518e0xpvaibaexe8ugnmjaszg8biilt9lfcmb,2016,True,DungHan
006e432expvaibaexe8ugnmjaszg8pbqboa4rewl,1,False,TreHan
d99a9de5xpvaibaexe8ugnmjaszg8jebdfj7sglx,1,False,TreHan
48ab0267xpvaibaexe8ugnmjaszg8ezhkthwzjmt,1,False,TreHan
9afd5c84xpvaibaexe//z7+cgdqlohd+wjys0uvi,1,False,TreHan
36622c97xpvaibaexe//z7+cgdqlonhiq+lx3als,1,False,TreHan
5393d300xpvaibaexe9xkk/ya3ry8k1sgmvmmbvh,1,False,TreHan
1a0e0558xpvaibaexe9xkk/ya3ry8ffx85uop5yb,1,False,TreHan
a56a2ecbxpvaibaexe9xkk/ya3ry8prnwpizshot,1,False,TreHan
6e594582xpvaibaexe9xkk/ya3ry8buiyh8qfoms,1,False,TreHan
3788c7a4xpvaibaexe/81gdnmtxksft2ovfuiakg,2016,False,TreHan
5bc12409xpvaibaexe/81gdnmtxksduaudg04ms3,1,False,TreHan
3dd6d60bxpvaibaexe/81gdnmtxksspculnfzj6s,1,False,TreHan
d4bc6c5fxpvaibaexe/81gdnmtxksf5uaqitos6/,2016,True,DungHan
4bb3341bxpvaibaexe87qjpuso6v7tefljbygdfn,1,False,TreHan
ac6e759cxpvaibaexe87qjpuso6v7bdv5zwtaeve,1,False,TreHan
fbe9aa5axpvaibaexe87qjpuso6v7cleb72s2edm,1,False,TreHan
dcd237d2xpvaibaexe87qjpuso6v7e5r1ov9ekyj,1,False,TreHan
5a9f64d1xpvaibaexe87qjpuso6v7tzk2t/casg6,2016,True,DungHan
ef134adexpvaibaexe87qjpuso6v7s7jwvcljktx,2016,True,DungHan
ee6bea20xpvaibaexe87qjpuso6v7q5qvfwmgf40,2016,False,TreHan
14ea3727xpvaibaexe8jrlimuqsscjf9lhlkmfmh,2016,True,DungHan
c86e80eaxpvaibaexe8jrlimuqsscd34i2qcretf,1,False,TreHan
d61a8fa6xpvaibaexe8jrlimuqsscfm/cb1ttk5h,2016,True,DungHan
d6325697xpvaibaexe8jrlimuqsscdqkwljoqjq0,2016,True,DungHan
b5c2a1c5xpvaibaexe8jrlimuqsscaeqw+va6u8x,2016,False,TreHan
c60b8b5fxpvaibaexe/t7clci88v7np9bktu3slj,2016,False,TreHan
c2bfcfe6xpvaibaexe/t7clci88v7vvmyl2ysdwy,2016,True,DungHan
a6c20bc5xpvaibaexe/t7clci88v7hjmkvisstxm,2016,False,TreHan
7f3c1ffbxpvaibaexe/t7clci88v7k1tclaq7rin,1,False,TreHan
32180497xpvaibaexe/t7clci88v7sgeqcvtpjrq,1,False,TreHan
dd4efa9cxpvaibaexe/t7clci88v7mcbtta3bz+f,2016,True,DungHan
14475a56xpvaibaexe9s6e9ioiufbogn9jbgjj20,1,False,TreHan
21a44321xpvaibaexe9s6e9ioiufbdpj01wawxc1,1,True,TreHan
591a9aadxpvaibaexe9s6e9ioiufbk9mvmlls9l0,2016,True,DungHan
07f0b649xpvaibaexe9s6e9ioiufbgwa4h6cubkk,1,False,TreHan
1abbe1bbxpvaibaexe9s6e9ioiufbgiytmqyhgjq,2016,True,DungHan
973154c3xpvaibaexe+y2dmraxe1iyt8oxnvsvdy,2016,False,TreHan
3129ed21xpvaibaexe+y2dmraxe1iuz2qykuhexa,2016,True,DungHan
28e48f0bxpvaibaexe+y2dmraxe1iznkzf6f17wp,2016,True,DungHan
c0ca4964xpvaibaexe+y2dmraxe1ixzjvq0bdzle,1,False,TreHan
d3f4026dxpvaibaexe+y2dmraxe1izjc8pjbdeji,1,False,TreHan
40477df3xpvaibaexe+ghnk19bpqcw8xuzh8lpyj,1,True,TreHan
8391c626xpvaibaexe+ghnk19bpqc3aysdea67w7,2016,False,TreHan
8df80dc7xpvaibaexe+ghnk19bpqc2hzcxrgb6j1,1,False,TreHan
bc23da17xpvaibaexe+ghnk19bpqcypaux4pm9rj,1,False,TreHan
cfad9912xpvaibaexe+ghnk19bpqc27n8ksncb+d,1,False,TreHan
7933edcbxpvaibaexe+tkwu+ol4th1casat7hng8,2016,True,DungHan
38baf724xpvaibaexe+tkwu+ol4th1hu9bfjl0mw,2016,False,TreHan
bbf7b61bxpvaibaexe+tkwu+ol4th6huzrqahgpg,1,False,TreHan
29b1e2acxpvaibaexe+tkwu+ol4th4efdfoziy9j,1,False,TreHan
20ea5161xpvaibaexe+tkwu+ol4th4lhunksf8ew,2016,True,DungHan
382011ddxpvaibaexe+tkwu+ol4th1ivtsipfk30,2016,True,DungHan
6bd2c3a2xpvaibaexe+tkwu+ol4th6lhyfpoasaj,1,False,TreHan
344bd86expvaibaexe90zzx2oanjjg/jqe7r0lf5,2016,False,TreHan
69eaa97axpvaibaexe90zzx2oanjjnd7j8fnzuds,1,True,TreHan
d9e2d8fdxpvaibaexe90zzx2oanjjl4voj5+njxm,2016,False,TreHan
9c88c20axpvaibaexe90zzx2oanjjvdfx8rlhtbi,1,False,TreHan
28ba21d6xpvaibaexe90zzx2oanjjs5fxu3lhzpx,1,False,TreHan
80655820xpvaibaexe8lzysxhhit0asfjwsgcsux,1,False,TreHan
1eda2da4xpvaibaexe8lzysxhhit0rqgwgqh/ebg,1,False,TreHan
4f4fa085xpvaibaexe8lzysxhhit0qwlfalc1afd,1,False,TreHan
955b7bbexpvaibaexe8lzysxhhit0afb+o9spii/,1,False,TreHan
77611815xpvaibaexe8lzysxhhit0ds9w57k39qb,2016,True,DungHan
9d86b13dxpvaibaexe8lzysxhhit0wpim25ozma/,1,False,TreHan
b2366359xpvaibaexe8lzysxhhit0abgjqcayju6,1,False,TreHan
a830fa6expvaibaexe/9ugxkuzclfocce0d2y2i+,1,False,TreHan
5b43bfc8xpvaibaexe/9ugxkuzclffd6kwqubynv,1,False,TreHan
ddbd0ac6xpvaibaexe/9ugxkuzclfp+4reaiz1m9,1,False,TreHan
816b09edxpvaibaexe/9ugxkuzclfcsp2f+g822+,1,False,TreHan
7c573785xpvaibaexe8olqllidg6/2j/+3f4ealt,1,False,TreHan
78347b4expvaibaexe8olqllidg6/64lqbzl8n/e,1,False,TreHan
afd7f061xpvaibaexe8olqllidg6/6iynkphh3u3,1,False,TreHan
87a1fcafxpvaibaexe8olqllidg6/2smv923fd85,1,False,TreHan
3237312axpvaibaexe9bgvwdggzpawpbzmunwfh4,2016,True,DungHan
513cb68expvaibaexe9bgvwdggzpas0cp9yc6f5r,1,False,TreHan
ae2f1b61xpvaibaexe9bgvwdggzpac6mspmdylgk,1,False,TreHan
f5673015xpvaibaexe86jqvsmool9gz0xq3ivb/d,2016,True,DungHan
aeb28933xpvaibaexe86jqvsmool9ihmp/2axaxq,1,False,TreHan
f2e08bfbxpvaibaexe86jqvsmool9ogduv7q0lsr,1,False,TreHan
9c31de00xpvaibaexe86jqvsmool9heq1ka1r7+d,1,False,TreHan
d41951cexpvaibaexe86jqvsmool9rvc2uwyj4gj,1,False,TreHan
b5a5645expvaibaexe95t7idlkovf/aqqvzibth0,1,False,TreHan
a1e1d102xpvaibaexe95t7idlkovf/51hhxucrwb,2016,True,DungHan
788e001dxpvaibaexe95t7idlkovf8oa8e/njo1r,1,False,TreHan
f6f9475cxpvaibaexe95t7idlkovf01nr8f41vo8,1,False,TreHan
30d3e6e7xpvaibaexe8ve7jqrml75bs5thexqqga,1,False,TreHan
5496c0bbxpvaibaexe8ve7jqrml75vsrneifxwvt,1,False,TreHan
b5b671bfxpvaibaexe8ve7jqrml75dovj2saecz4,2016,False,TreHan
fe7f2d22xpvaibaexe8ve7jqrml75bm6gg4vxbon,1,False,TreHan
f42652edxpvaibaexe8ve7jqrml75zotbonqhexp,1,False,TreHan
942d302dxpvaibaexe9eypx3anxxhp4cdh9ntvbt,1,False,TreHan
baacde17xpvaibaexe9eypx3anxxhgnacgngumwr,1,False,TreHan
12a164c7xpvaibaexe9eypx3anxxhp21p/vrycgb,1,False,TreHan
d6527c3bxpvaibaexe9eypx3anxxhh8it6azllzp,1,False,TreHan
01b52be5xpvaibaexe9eypx3anxxhoetgoewyzrn,2016,False,TreHan
ba45b4adxpvaibaexe92jin2imthcpfdo6sqqllh,1,False,TreHan
3670b2f3xpvaibaexe92jin2imthcooav2og/xcx,1,False,TreHan
7948ad02xpvaibaexe92jin2imthcrp7po4dxg3m,1,False,TreHan
7fcfb3b1xpvaibaexe92jin2imthco1x47wpnc7g,1,False,TreHan
192e4235xpvaibaexe92jin2imthchkanaao8zuk,1,False,TreHan
5f015460xpvaibaexe/5h0vzw0nhl3rtjlbbr6w0,1,True,TreHan
77aa22bdxpvaibaexe/5h0vzw0nhlw1sibz29uk2,2016,True,DungHan
15a91e53xpvaibaexe/5h0vzw0nhl5mm+k0tj6re,1,False,TreHan
2ff04fa8xpvaibaexe/5h0vzw0nhlz1icbuz+z9r,2016,False,TreHan
4db1855dxpvaibaexe+n4ol3iutqc0cll0kwm7kq,1,False,TreHan
487a9a3fxpvaibaexe+n4ol3iutqc6vv9fvufu7n,1,True,TreHan
330a20c4xpvaibaexe+n4ol3iutqc+0pyxpf31kr,2016,False,TreHan
77975167xpvaibaexe/ps44gx8fm9v9+sdp2prac,1,False,TreHan
35da89b4xpvaibaexe/ps44gx8fm9toj1efcqalv,1,False,TreHan
56535daexpvaibaexe/ps44gx8fm9j1xdp/cqelm,2016,True,DungHan
570fe49bxpvaibaexe/ps44gx8fm9ts8raihlkx8,1,False,TreHan
7cf624c3xpvaibaexe/ps44gx8fm9lnr2oshv+zo,2016,True,DungHan
6d62204dxpvaibaexe/ps44gx8fm9uhyc0pqw5wu,1,False,TreHan
65166ae0xpvaibaexe8k9vkm2afhlet+ropjaop5,1,False,TreHan
e134a5bexpvaibaexe8k9vkm2afhlajxhi92r/zu,1,False,TreHan
1b5f428cxpvaibaexe8k9vkm2afhlcrg7ngxskal,2016,True,DungHan
d6ec50fbxpvaibaexe8k9vkm2afhlbphxntsojae,1,False,TreHan
14201cc6xpvaibaexe8k9vkm2afhldkjvsxkb5b9,1,False,TreHan
ee7b46f2xpvaibaexe+7p4ts0/ikvuk469okcpda,1,False,TreHan
b76c034cxpvaibaexe+7p4ts0/ikvaishjpri8d8,1,False,TreHan
e0ae8b8axpvaibaexe+7p4ts0/ikvrsgikm58ke9,2016,False,TreHan
ea5b909fxpvaibaexe+7p4ts0/ikvwigtv30jvpe,1,False,TreHan
6778c130xpvaibaexe+7p4ts0/ikvcxrycin4kyj,2016,True,DungHan
91e5e67cxpvaibaexe8igdmjikw1wm/fzv+kcfpn,1,True,TreHan
a65f6ee9xpvaibaexe8igdmjikw1wtxs5cflwsgb,2016,False,TreHan
288e4445xpvaibaexe8igdmjikw1wv69bjagcsb1,1,False,TreHan
d441a573xpvaibaexe8igdmjikw1woah6+4xu8ve,1,False,TreHan
a5085de8xpvaibaexe8igdmjikw1wljc/v8g1c1o,1,False,TreHan
2c093564xpvaibaexe8pd25orrs+bsnbwyrmfwuw,2016,True,DungHan
a9583138xpvaibaexe8pd25orrs+bd8rtxo2y2hk,2016,True,DungHan
d6b1d021xpvaibaexe8pd25orrs+bxqdz8juteuf,1,False,TreHan
f34e4020xpvaibaexe8pd25orrs+bva2ujmwie2i,2016,True,DungHan
3f6464f9xpvaibaexe8pd25orrs+bfhejhqjnxid,1,False,TreHan
b14fd079xpvaibaexe9tpeydfkivdfzfky8lde3z,2016,False,TreHan
2fb225e9xpvaibaexe9tpeydfkivddzlwf0bricl,1,False,TreHan
33bab02cxpvaibaexe9tpeydfkivdeppvhrn0/0f,2016,False,TreHan
e3f994ffxpvaibaexe893im2le1o8jhjbmeq4mxf,1,False,TreHan
e4625928xpvaibaexe893im2le1o8tz+zuz25esb,1,False,TreHan
f529c0c9xpvaibaexe893im2le1o8pde4tc7dtpb,2016,True,DungHan
9efb2679xpvaibaexe893im2le1o8grf7ze9epot,1,False,TreHan
3d841daexpvaibaexe9wgatiml02ljs8n1lldf33,1,True,TreHan
d6ca403fxpvaibaexe9wgatiml02lg50ptmvl/bw,1,False,TreHan
8f64d58fxpvaibaexe9wgatiml02lhpk6dke3g6h,1,False,TreHan
efcb9543xpvaibaexe9wgatiml02lhb8h3jszgg1,2016,False,TreHan
a048a75bxpvaibaexe9wgatiml02lccjquodyiyq,1,True,TreHan
bda8f475xpvaibaexe9wgatiml02leaibtvykq1l,1,False,TreHan
67d7036dxpvaibaexe+zrghfausfabjrbptyeo23,1,False,TreHan
fc108f04xpvaibaexe+zrghfausfazd0kqthsnj4,2016,False,TreHan
df522b8dxpvaibaexe+zrghfausfaclkm4t9dlzg,1,False,TreHan
d77b1380xpvaibaexe+zrghfausfaqpsaqem2bzz,2016,False,TreHan
ec385b25xpvaibaexe+zrghfausfaswfocnuwhie,2016,False,TreHan
79f3ddc2xpvaibaexe+zrghfausfady5njerwbdy,2016,True,DungHan
df564083xpvaibaexe9asx2ykqk5aav4qy6wcsha,1,False,TreHan
1617ad15xpvaibaexe9asx2ykqk5awkovvf31mk7,2016,False,TreHan
b2ea3ecbxpvaibaexe9asx2ykqk5aap+niqzt1ur,1,False,TreHan
d9b44b1cxpvaibaexe9asx2ykqk5aeh+/os8hqtx,1,False,TreHan
4c2e83d1xpvaibaexe9asx2ykqk5axiwmp3cm1tw,2016,True,DungHan
30d530ddxpvaibaexe9asx2ykqk5ays0r+lrs1lv,1,True,TreHan
8102a180xpvaibaexe9asx2ykqk5adnqcdkyfwyx,1,False,TreHan
e0e18590xpvaibaexe/aceoi5e1magxcp2zlaapz,1,False,TreHan
65ee524dxpvaibaexe/aceoi5e1mark2vdzxftiz,2016,False,TreHan
1b589edaxpvaibaexe/aceoi5e1mat8kyiaq4stw,1,False,TreHan
a6b45ae3xpvaibaexe/aceoi5e1maq73f+w4fq46,1,False,TreHan
7a728698xpvaibaexe/jrr+qhrxmmxytdwt5bewe,2016,False,TreHan
3547a27cxpvaibaexe/jrr+qhrxmm5lpiyi46mn9,1,False,TreHan
9d0a51bcxpvaibaexe/jrr+qhrxmm6mmnymhn1gf,2016,True,DungHan
048d7432xpvaibaexe/jrr+qhrxmm+5z8zdg9qi1,1,False,TreHan
28c14421xpvaibaexe/jrr+qhrxmm5nhgpbnoks5,1,False,TreHan
d798fb1bxpvaibaexe92cdogj+qa/rf6cgtj1bzl,1,True,TreHan
a2367341xpvaibaexe92cdogj+qa/tg3ev7cxwae,1,False,TreHan
41ef8a63xpvaibaexe92cdogj+qa/farc4ew+qld,2016,False,TreHan
8b9fd2dbxpvaibaexe92cdogj+qa/bugtq7v3eut,1,False,TreHan
f464001fxpvaibaexe92cdogj+qa/efjkftkmtze,1,False,TreHan
5f3cb2a6xpvaibaexe/7jtqomcuj+9wrd3+h69rs,1,False,TreHan
dd04f84bxpvaibaexe/7jtqomcuj+yq1nocyfixx,1,False,TreHan
e5b18116xpvaibaexe/7jtqomcuj+3mmd8xwafps,1,False,TreHan
715030c0xpvaibaexe/7jtqomcuj+31cssiny4ma,1,False,TreHan
4e977f63xpvaibaexe/7jtqomcuj+2+ddt9040ew,1,False,TreHan
f96f26bdxpvaibaexe/7jtqomcuj+4efmj09t6qd,1,False,TreHan
90db2e8expvaibaexe+ifvguxaeatzivpbm6nqcf,2016,True,DungHan
aeb24512xpvaibaexe+ifvguxaeatx/y9ihzlude,2016,True,DungHan
de497535xpvaibaexe+ifvguxaeatveyf1ra9vvu,1,False,TreHan
c85fb68expvaibaexe8qbtius9inc/7ixcwzbm9a,1,True,TreHan
2f2aaad3xpvaibaexe8qbtius9incxmr4qpjae8j,2016,True,DungHan
29c85d60xpvaibaexe8qbtius9inc/pf8ftvblnc,1,False,TreHan
ca90782bxpvaibaexe8qbtius9inc+5fok/fhd/y,1,False,TreHan
bf9438b7xpvaibaexe8qbtius9inc9vm5oac+oaf,1,False,TreHan
b1e90fa5xpvaibaexe8qbtius9inc0su0gs2ivrk,2016,False,TreHan
452d43e9xpvaibaexe8qbtius9inc7/l+jylxzmv,2016,False,TreHan
f54a694bxpvaibaexe8qbtius9inc3ddtosk+lwf,1,False,TreHan
b9165618xpvaibaexe8qbtius9incyaapqaydoj2,1,False,TreHan
1de39381xpvaibaexe80nxgyyvttlvu8mdxes0fp,2016,False,TreHan
581cb126xpvaibaexe80nxgyyvttlrydrvc3srai,1,False,TreHan
008c7e44xpvaibaexe80nxgyyvttlnhrv1dtnuqi,1,False,TreHan
3101bb70xpvaibaexe80nxgyyvttlvihgkx6+4b0,1,True,TreHan
46c3d7d4xpvaibaexe80nxgyyvttlkerjq09lvgo,1,False,TreHan
d0aef330xpvaibaexe80nxgyyvttlq6xksqu9wjz,2016,True,DungHan
e77126f1xpvaibaexe/a+lhgtxv8v2ovsnxkselw,2016,True,DungHan
95b284c9xpvaibaexe/a+lhgtxv8v5yd9z+2lnzc,2016,True,DungHan
6b669a59xpvaibaexe/a+lhgtxv8vzxequ+iia1m,1,False,TreHan
f4db1e20xpvaibaexe/a+lhgtxv8vwqn9/nsljkk,2016,False,TreHan
ad8724bexpvaibaexe/a+lhgtxv8v9pt/rntpnud,1,False,TreHan
cb7e27dcxpvaibaexe/a+lhgtxv8vy+900/g7xxc,1,False,TreHan
542fd613xpvaibaexe+cv7qscykqet+8wvaw0q4f,2016,True,DungHan
3de54ca2xpvaibaexe+cv7qscykqeswi9swob4cd,2016,True,DungHan
a413e4e8xpvaibaexe+cv7qscykqegriatzsp7u1,1,False,TreHan
f975aab3xpvaibaexe+cv7qscykqeulq3vp3ywgk,1,False,TreHan
7460c064xpvaibaexe+ap8crmm5f5keb+dcasjdz,2016,True,DungHan
2b9baf93xpvaibaexe+ap8crmm5f5pdicb+lqtoj,1,True,TreHan
cbe89b85xpvaibaexe+ap8crmm5f5filn52e1mlw,2016,True,DungHan
cf4eb98cxpvaibaexe+ap8crmm5f5dmhblksi4k+,1,False,TreHan
3394b9b1xpvaibaexe8ejzh5oystbkqbusnjjyuq,2016,True,DungHan
4c9b57d9xpvaibaexe8ejzh5oystbnci+bakeqmo,1,True,TreHan
06af4558xpvaibaexe8ejzh5oystbmq0oi5wpmjm,2016,True,DungHan
5d9e8c8bxpvaibaexe8ejzh5oystbodj1tnxwu0b,2016,False,TreHan
cc8cadbfxpvaibaexe+us3hccqf/s+n2fim/jffl,1,False,TreHan
c6b0d2b1xpvaibaexe+us3hccqf/s6qwc/gw/0sp,2016,False,TreHan
0f3ccc56xpvaibaexe+us3hccqf/swv1vtwrbd2d,1,True,TreHan
3fc67985xpvaibaexe+us3hccqf/s1bnermzi3ap,2016,True,DungHan
8003db77xpvaibaexe+us3hccqf/szdkzkq/twhy,2016,True,DungHan
df7b8119xpvaibaexe8tcemjjxtx9jubcbxfwq4z,2016,False,TreHan
4a20070cxpvaibaexe8tcemjjxtx9pza59xs6z3q,1,False,TreHan
da77a23cxpvaibaexe8tcemjjxtx9n+mbryz9bo1,2016,True,DungHan
73ebc2a0xpvaibaexe9a3yjgh4ipfstl7hkve08o,2016,True,DungHan
cad81be8xpvaibaexe9a3yjgh4ipfvmto3lwoixx,1,False,TreHan
7206d5f5xpvaibaexe9a3yjgh4ipfor9ix7yh3fv,1,False,TreHan
183c2776xpvaibaexe/erksrs1wgeflfzmkqiodo,1,True,TreHan
3377a01fxpvaibaexe/erksrs1wgehjp086rff2b,1,False,TreHan
9eac23a4xpvaibaexe/erksrs1wgepvnzmysgw8k,1,False,TreHan
7f1ef887xpvaibaexe/erksrs1wgeazcbqlcmuhk,2016,False,TreHan
445b1666xpvaibaexe/erksrs1wgele60/qesenh,1,False,TreHan
f1c269fdxpvaibaexe/erksrs1wgem1wcohpnxdp,1,False,TreHan
59f1708dxpvaibaexe+dmotnufi9ls1tyt9joenk,1,False,TreHan
7e8bc1efxpvaibaexe+dmotnufi9lwoyhs5uveu+,1,False,TreHan
1194baeaxpvaibaexe+dmotnufi9lrkijzojipsk,1,False,TreHan
77c0fb57xpvaibaexe+dmotnufi9lwncqnzsk0+x,2016,True,DungHan
85ae4ea5xpvaibaexe8pno0mp3gnilgaxs5qkla3,2016,False,TreHan
840bdcbdxpvaibaexe8pno0mp3gnin1vxz4xdtfg,2016,False,TreHan
35e827ffxpvaibaexe8pno0mp3gnikepskfzprj1,1,False,TreHan
4cc723e2xpvaibaexe876wt31ygpp6r9sxqnueqs,1,False,TreHan
3a751c91xpvaibaexe876wt31ygpp4jtotsrhqgw,1,False,TreHan
afb0c828xpvaibaexe876wt31ygpp3tg15v7eevl,1,False,TreHan
e402e8dcxpvaibaexe876wt31ygpp/bdyut7u/p4,1,False,TreHan
49d52c5cxpvaibaexe+xqbehilbirwh5ru7ihl2f,1,False,TreHan
d8c5e6aexpvaibaexe+xqbehilbircv+3+egre9e,1,False,TreHan
fd80ab73xpvaibaexe+xqbehilbiramkrkjoeq58,1,False,TreHan
47c1e89bxpvaibaexe+xqbehilbirvoez+mmzmdu,1,False,TreHan
