mssv,tinhtrang,hocky,namhoc
3efe65e2xpvaibaexe9pxjcjrat8xv7iowyoinew,2.0,1.0,2018.0
4d740d75xpvaibaexe8dsw93dhiodcpllh09yzce,2.0,1.0,2018.0
3d305322xpvaibaexe9mnmzps14vgyeowvlzkk9k,2.0,1.0,2018.0
df482daexpvaibaexe8jfpqse3kv6npxwq9nehvz,2.0,1.0,2018.0
b35c4d81xpvaibaexe+4hxkfaqwuhmpsx+ypsjqx,2.0,1.0,2018.0
25af24e3xpvaibaexe+/ekvxk98kbwsdx1ochstz,2.0,1.0,2018.0
329b4dbfxpvaibaexe9jdlha4z2ghekrdkz3k2n4,2.0,1.0,2018.0
62464061xpvaibaexe/fejqn8/s5fft8ynmvc8wh,2.0,1.0,2018.0
cd320653xpvaibaexe//3t8+us0x0ohnyfmw6amh,2.0,1.0,2018.0
2af5e003xpvaibaexe9whl/t4cdmzvxayo97lugt,2.0,1.0,2018.0
7a2f5acexpvaibaexe9j81k8mh0ojwqphwe8hv+i,2.0,1.0,2018.0
d80820a1xpvaibaexe/5sy0p9d9+ellbx9nl4u4e,2.0,1.0,2018.0
a02c92d9xpvaibaexe/9n4rxgupayasjiqcbplh1,2.0,1.0,2018.0
b31f2efdxpvaibaexe9lzwdmb86ka7q1vjwotoua,2.0,1.0,2018.0
994229f1xpvaibaexe+vdsoayozpw5ncjkffdg3h,2.0,1.0,2018.0
700d21e6xpvaibaexe8zlanlnvs12ycpqiqj+osj,2.0,1.0,2018.0
74325201xpvaibaexe8y6/rmxzrwbdjv4+4krogh,2.0,1.0,2018.0
ec265cbfxpvaibaexe/fuy4xnwnivspqdbfz6qel,2.0,1.0,2018.0
28ffb16bxpvaibaexe/huuivo8ucr6f4hdajmdvh,2.0,1.0,2018.0
1ea57fe2xpvaibaexe8kujneatws84upb9ticbqb,2.0,1.0,2018.0
96fe9a69xpvaibaexe+t618nkwp4eytzvseab05z,2.0,1.0,2018.0
0714aafcxpvaibaexe+n07p56kwx2k5jzfi+qyfv,2.0,1.0,2018.0
b4f05d8dxpvaibaexe8b36blncvklxvhvtsc/ozh,2.0,1.0,2018.0
93db83a1xpvaibaexe+fw1bg/roenik8qwl1us6q,2.0,1.0,2018.0
164fce73xpvaibaexe8qh9frndk+mco5qzpzeyxe,2.0,1.0,2018.0
d77b1380xpvaibaexe+zrghfausfaqpsaqem2bzz,2.0,1.0,2018.0
00acc499xpvaibaexe8ciylbp/qla4g3ka0i3o/f,2.0,1.0,2018.0
2441a7c2xpvaibaexe8vekuw4elehn5inkxockf2,2.0,1.0,2018.0
1c304906xpvaibaexe9hszsdesat0mswgfxy9ped,2.0,1.0,2018.0
9c27d55dxpvaibaexe9ibrrljjo8drjd7zs5tv2/,2.0,1.0,2018.0
f77ffd21xpvaibaexe/mcl0qpdhx0/t0638f5baa,2.0,1.0,2018.0
5c4d83e0xpvaibaexe9czqytkm8+adtn2mbbokq0,2.0,1.0,2018.0
a9a93bd8xpvaibaexe9kkddkot5ifn/pobhwv6vt,2.0,1.0,2018.0
80dc25adxpvaibaexe9djwuq+cta8tj0gcpyeakf,2.0,1.0,2018.0
5f9b23a8xpvaibaexe8n6ffpptvzuod6doeajehj,2.0,1.0,2018.0
a90e08f6xpvaibaexe/cipillltjfwbvagkogenm,2.0,1.0,2018.0
a9932036xpvaibaexe8lp0yaxzdquttlvjf8hewo,2.0,1.0,2018.0
4ae72dd0xpvaibaexe+srle9jud3pmflatlv6pew,2.0,1.0,2018.0
2f17cedcxpvaibaexe+pzu+khqbqyvn1pcghshvf,2.0,1.0,2018.0
b1e90fa5xpvaibaexe8qbtius9inc0su0gs2ivrk,2.0,1.0,2018.0
ba4e4ff3xpvaibaexe/pxwjbnzlssghuklm+sw0s,2.0,1.0,2018.0
569d92e9xpvaibaexe8o0tnwwz3u3zg4fhgcygym,2.0,1.0,2018.0
017cd572xpvaibaexe9cfhtkhod3yquygl3dx7ko,2.0,1.0,2018.0
19e0ee8fxpvaibaexe97wmuqtyuv7djordmkvxkl,2.0,1.0,2018.0
77687df8xpvaibaexe/pmlswv14ojjtwwinezmuo,2.0,1.0,2018.0
c8a3f412xpvaibaexe+uwtcfqv0fxlmclpupnp8f,2.0,1.0,2018.0
0bdc71e7xpvaibaexe8zdsahj0+9rutbfuj7zi6s,2.0,1.0,2018.0
ec8c917cxpvaibaexe8qgrlcblbl2nioon/wpsj6,2.0,1.0,2018.0
f637a0cbxpvaibaexe9+m/oqf3tjz6dkt+ah/7cq,2.0,1.0,2018.0
d8082650xpvaibaexe/cisftemjhaernmlun1v2j,2.0,1.0,2018.0
8d203797xpvaibaexe99j2p15eeb0yisfspp6gj3,2.0,1.0,2018.0
7104b8efxpvaibaexe9whl/t4cdmzsclckde1fq9,2.0,1.0,2018.0
6fe365daxpvaibaexe8ammuwimhl4vvkqmucxyn3,2.0,1.0,2018.0
96608ffbxpvaibaexe8fwwf7xhxrajy7v1nm8yg2,2.0,1.0,2018.0
93c694a5xpvaibaexe+cd2dfyrnotz1cvl8+htq+,2.0,1.0,2018.0
4bfdfe83xpvaibaexe+98b3vqzgkwbqus1ztqmvj,2.0,1.0,2018.0
b4464601xpvaibaexe+p5wobbwd0m8pyz9dhwxcg,2.0,1.0,2018.0
bbf7b61bxpvaibaexe+tkwu+ol4th6huzrqahgpg,2.0,1.0,2018.0
8f64d58fxpvaibaexe9wgatiml02lhpk6dke3g6h,2.0,1.0,2018.0
85ae4ea5xpvaibaexe8pno0mp3gnilgaxs5qkla3,2.0,1.0,2018.0
53ed17c2xpvaibaexe9n6m+kqhqu8mur98djl0ve,2.0,1.0,2018.0
124e9567xpvaibaexe9zgba8fckekhc5+knm2ulp,2.0,1.0,2018.0
13f62701xpvaibaexe/kpp1fv6ua53o7/yboyvah,2.0,1.0,2018.0
f6a9af8axpvaibaexe+oaybuv81bbuqcqhikgk2n,2.0,1.0,2018.0
e86145baxpvaibaexe9wkeultvpydwsqdpqaoewh,2.0,1.0,2018.0
555c9700xpvaibaexe/huuivo8ucry5sjhacmu89,2.0,1.0,2018.0
81dd8f95xpvaibaexe+ps8zyokgtsdyq8mhvnr6u,2.0,1.0,2018.0
80603101xpvaibaexe+ps8zyokgtswwsdkd2ddts,2.0,1.0,2018.0
e64cbee4xpvaibaexe+pfrkeojyoywunpcdatpyn,2.0,1.0,2018.0
461fa254xpvaibaexe/ae0qceo7lrfwt/yi6iqw1,2.0,1.0,2018.0
2bdd7658xpvaibaexe+9uxuadizyijflosxuxevw,2.0,1.0,2018.0
bd9692f6xpvaibaexe+9toqtj+tlmmidmaw1q9dv,2.0,1.0,2018.0
16c30ceexpvaibaexe8jfpqse3kv6uviaqvdb/gu,2.0,1.0,2018.0
bfe9d48fxpvaibaexe+itthaewsatrt2+vu0aqqp,2.0,1.0,2018.0
22711584xpvaibaexe9wctnuikkykncxvndixe25,2.0,1.0,2018.0
9ca2b07fxpvaibaexe8at9ggxzjnl4stnw4qlktc,2.0,1.0,2018.0
05790986xpvaibaexe/huuivo8ucr806vmpiwfaa,2.0,1.0,2018.0
45d20526xpvaibaexe9g6r/97vinjogwizu1kxsp,2.0,1.0,2018.0
b95f25d4xpvaibaexe8p7+qblh7hjurl4wej2hsb,2.0,1.0,2018.0
2a74f88bxpvaibaexe8n5o9ryaxum/skftagmfhd,2.0,1.0,2018.0
eb376b49xpvaibaexe8ylvtcvzcdlc3liwwiri7k,2.0,1.0,2018.0
42e2c20axpvaibaexe/m+/uawvehhlicah+o4wgg,2.0,1.0,2018.0
23ea7573xpvaibaexe/cisftemjhaoini5m49fl+,2.0,1.0,2018.0
15b88849xpvaibaexe+9toqtj+tlmgs05rmbfjt2,2.0,1.0,2018.0
f45f8d30xpvaibaexe8ve9qxgkppsfdiv6wxv1o1,2.0,1.0,2018.0
5180a039xpvaibaexe8jfpqse3kv6uixvj5n0/iz,2.0,1.0,2018.0
e113c2d7xpvaibaexe+3bwvxnzrrwkoypcnthiwj,2.0,1.0,2018.0
3bc3a57bxpvaibaexe+fbptg8oxoupfszjebagru,2.0,1.0,2018.0
15a7d2aexpvaibaexe9phs03bfe3hgub0tshbdnp,2.0,1.0,2018.0
e0b02e8expvaibaexe8fwwf7xhxraaavjy7+pwwv,2.0,1.0,2018.0
b185fc25xpvaibaexe8c/asunka47n3ivbkhlraw,2.0,1.0,2018.0
9ffe25caxpvaibaexe+paovcd+lnowthpab4g+qg,2.0,1.0,2018.0
779568e5xpvaibaexe++r9hzjt1s79wrsgq5d4ek,2.0,1.0,2018.0
7a79d442xpvaibaexe9ivchpjy9disvyai9kin5j,2.0,1.0,2018.0
dba6c8f4xpvaibaexe8snnwrts3hxohat71pzdzl,2.0,1.0,2018.0
850c19c2xpvaibaexe9gcllhjlbbnzc5o6smc8cs,2.0,1.0,2018.0
7f57e0caxpvaibaexe9cjmvsz9p34gsfnycrxpl4,2.0,1.0,2018.0
9d6d1b86xpvaibaexe/s4a8qpv8nb2l3j53opioj,2.0,1.0,2018.0
119c7562xpvaibaexe/rr9ujzgoyekfpmwfutnpz,2.0,1.0,2018.0
3b468679xpvaibaexe9ggqkcdmdyem+tfxb/l4ih,2.0,1.0,2018.0
76e059d3xpvaibaexe+qkogrj4dtvtdxf5/f9lbx,2.0,1.0,2018.0
8575bce8xpvaibaexe+t+pdylenbrq6k/k7kla6s,2.0,1.0,2018.0
d43b7616xpvaibaexe9frfgwld9noqxovzyrvxa3,2.0,1.0,2018.0
2d462cd4xpvaibaexe+9toqtj+tlmsuncrhhmxk5,2.0,1.0,2018.0
7715ed85xpvaibaexe9ajzoptpw4twj/hc0h/zbm,2.0,1.0,2018.0
d2b8f4a8xpvaibaexe9kwpgoh3zhl12g4uc3ar/i,2.0,1.0,2018.0
5bfcbadbxpvaibaexe9wkeultvpyd98w5ybuext1,2.0,1.0,2018.0
1984ea28xpvaibaexe+gnarchabwrwzgf7ej+ac+,2.0,1.0,2018.0
ec7abe87xpvaibaexe9pxjcjrat8xvnwv3kiu5pl,2.0,1.0,2018.0
60eddf4fxpvaibaexe8kujneatws81d6twaf+bsv,2.0,1.0,2018.0
dfd92514xpvaibaexe/evmuern6w1cgmheyui2b5,2.0,1.0,2018.0
83be0e42xpvaibaexe8qgrlcblbl2ntqfy9hakuj,2.0,1.0,2018.0
5620cb58xpvaibaexe8gdasstpmlxj1joeliu63e,2.0,1.0,2018.0
47d5bafexpvaibaexe8dld2hmzmh+qr0jkqnbecf,2.0,1.0,2018.0
74374c5bxpvaibaexe+nnqrni1k9jmk0ywiq/nck,2.0,1.0,2018.0
21825938xpvaibaexe8xlyagr26h4zxxu5a+hljk,2.0,1.0,2018.0
cfc99863xpvaibaexe+9gfx9awrorcvdw61ievzx,2.0,1.0,2018.0
1ddfec8dxpvaibaexe9msdlndfbydrdaityufilg,2.0,1.0,2018.0
693bf40cxpvaibaexe+paovcd+lnoyy2k3crusni,2.0,1.0,2018.0
5b997e53xpvaibaexe+e+n9mgynej70lhr+6u41d,2.0,1.0,2018.0
0cb28a62xpvaibaexe9iov3kwpg5dxvdpwas/xvs,2.0,1.0,2018.0
cb9bb1d7xpvaibaexe8bxozlghrynymzpyfw4ucn,2.0,1.0,2018.0
3271ac4axpvaibaexe/j7u1wtp2b2tqp53psznww,2.0,1.0,2018.0
31f0b8c9xpvaibaexe91kmicrkek2m3zgfkalqog,2.0,1.0,2018.0
07cd6433xpvaibaexe+02rynj/uixwtqn+gwpm6m,2.0,1.0,2018.0
89932daaxpvaibaexe/btl79marzln7ypsn1joul,5.0,1.0,2018.0
b527f688xpvaibaexe9u/k5zyzont1/sqtzrnrnp,5.0,1.0,2018.0
3eb5ae2expvaibaexe9tdh69vvzt18hvvztcema7,5.0,1.0,2018.0
f241ee3fxpvaibaexe8vdv75e6kcriil11bujaqx,5.0,1.0,2018.0
3aeb7ab4xpvaibaexe/5sy0p9d9+eb+bpw+utjjt,5.0,1.0,2018.0
ba5293afxpvaibaexe/kjugsv26ua7le4wmbzqoh,5.0,1.0,2018.0
9750faa7xpvaibaexe9o3csonuwuvp7wz1a+yf8r,5.0,1.0,2018.0
95200ec7xpvaibaexe+zcbazes7yiqw0mlrivq1d,5.0,1.0,2018.0
673dfb3fxpvaibaexe+pvabtvmwztm2cbdlr9odw,5.0,1.0,2018.0
ae521a0cxpvaibaexe+9uxuadizyidphi2r5o53t,5.0,1.0,2018.0
f6c0d087xpvaibaexe92lbm7bletlxiedfutrdfj,5.0,1.0,2018.0
d8ceff81xpvaibaexe9hrsmkhnyvnqfbcncw6fhh,5.0,1.0,2018.0
8c0e9865xpvaibaexe80ggmwunekt1erejxtk1w6,5.0,1.0,2018.0
3e479342xpvaibaexe+kwir/vxjl01d1beeukzan,5.0,1.0,2018.0
536c59c2xpvaibaexe/+pcsgi7ykee6trdusckew,5.0,1.0,2018.0
ff648425xpvaibaexe97hu2rthdnnauhakpicpto,5.0,1.0,2018.0
e22a2826xpvaibaexe917pyvj9jl7e9cwunhz/h/,5.0,1.0,2018.0
d3689308xpvaibaexe8+pbtaprlcy0qjpxubx4ng,5.0,1.0,2018.0
dfd72534xpvaibaexe9ifjllu9dvvydolf1fple6,5.0,1.0,2018.0
d9e2d8fdxpvaibaexe90zzx2oanjjl4voj5+njxm,5.0,1.0,2018.0
97d9d021xpvaibaexe9zgba8fckekljaaeb/gso3,5.0,1.0,2018.0
e4c82e05xpvaibaexe+z7kfnhyltth352mo+oik+,5.0,1.0,2018.0
6414f481xpvaibaexe/7sxkigc7f53kmbmgfvhcx,5.0,1.0,2018.0
d164ad41xpvaibaexe/+pcsgi7ykergju4dhmegp,5.0,1.0,2018.0
baa21e56xpvaibaexe9xnw4t0gpgx5ergjwy9ide,5.0,1.0,2018.0
c4b3ca0dxpvaibaexe/rp0ev/rde07hqer5abv+7,5.0,1.0,2018.0
782c708bxpvaibaexe+f+2tzheifcvtckgsfyql1,5.0,1.0,2018.0
ee2fa785xpvaibaexe/qqi5at3dbgog7sx8w94uk,5.0,1.0,2018.0
efcb9543xpvaibaexe9wgatiml02lhb8h3jszgg1,5.0,1.0,2018.0
254d76e5xpvaibaexe+djyplaxkux4m0qotddzim,5.0,1.0,2018.0
7cc27621xpvaibaexe8dsw93dhiodnct+x8mhrcl,5.0,1.0,2018.0
e934bcd3xpvaibaexe86736b6ol+/mlj5vorqv8u,5.0,1.0,2018.0
6941edcfxpvaibaexe9lf2o7vejwnigzwdbexchf,5.0,1.0,2018.0
87631fe0xpvaibaexe9h45nafhfkyou0t6i4znmt,5.0,1.0,2018.0
1b290682xpvaibaexe9hkuc7sboljhj6skar7eh0,5.0,1.0,2018.0
fd2ce95bxpvaibaexe/btl79marzljr3+hujllk+,5.0,1.0,2018.0
221bc6fexpvaibaexe/69hwwh+jd2bqvbrem5lbx,5.0,1.0,2018.0
05b6e41fxpvaibaexe8lhfatqq4bhrv3q9rncgj8,5.0,1.0,2018.0
6d0735a9xpvaibaexe9zsjbgmhtvpgl/45i55+ln,5.0,1.0,2018.0
3a773130xpvaibaexe+65is9po18g5umznnwxvsr,5.0,1.0,2018.0
5af5d0f6xpvaibaexe+chxm5chw4wqrwd4vaexvu,5.0,1.0,2018.0
d7470d73xpvaibaexe9wgqqll7rkk8kbzbimtu15,5.0,1.0,2018.0
b14fd079xpvaibaexe9tpeydfkivdfzfky8lde3z,5.0,1.0,2018.0
e667af46xpvaibaexe+g2dq0d263aylmcyvafgbj,5.0,1.0,2018.0
1bc38497xpvaibaexe/rr9ujzgoyets85kfiqnbx,5.0,1.0,2018.0
37cdd405xpvaibaexe9wkeultvpyd+gt/dmnmbu4,5.0,1.0,2018.0
b4df0e0bxpvaibaexe9lf2o7vejwnjznp3xerpyn,5.0,1.0,2018.0
4efdd87axpvaibaexe9kdsvv3crkmwdqwqovdwm7,5.0,1.0,2018.0
cdecc408xpvaibaexe/wso41+3xfkiezmno57idr,5.0,1.0,2018.0
f9c52c24xpvaibaexe/hpk/kof6+1t8vbjnl8aey,5.0,1.0,2018.0
fdf05882xpvaibaexe/s5mchdnrlm5beiwlzruop,5.0,1.0,2018.0
b1a11bb2xpvaibaexe/nok7qdnjjrokk+nqlfid+,5.0,1.0,2018.0
8136d1c7xpvaibaexe9rbno8knvpdylhjwamh4f3,5.0,1.0,2018.0
32f9eb00xpvaibaexe8sxrohzbxms4pzekmpqx5y,5.0,1.0,2018.0
ce26de57xpvaibaexe/ns/wsuhf6kido4novtfhp,5.0,1.0,2018.0
f0261509xpvaibaexe+eiy6tmcszu0rlwc8h9a9f,5.0,1.0,2018.0
ebc55c2bxpvaibaexe/7yvaxosmwok0easyvdfsg,5.0,1.0,2018.0
cf820e88xpvaibaexe88g96lr9q/hwqhdno6q1de,5.0,1.0,2018.0
da75fffexpvaibaexe8808q51bnmqhht8rewwmqj,5.0,1.0,2018.0
b81b9c7axpvaibaexe8igiiwauhvtdiphp0zkls3,5.0,1.0,2018.0
4c3323baxpvaibaexe/t4wkrtma45y0agcvkjma+,5.0,1.0,2018.0
dac3737axpvaibaexe/xbblewrhgqz1rzdrlzrgy,5.0,1.0,2018.0
f94de2cdxpvaibaexe+yu1j0ocviqvvrg08bkchw,5.0,1.0,2018.0
9ba80a7axpvaibaexe97q47cdxnnzi2fsmjfg5q1,5.0,1.0,2018.0
3b79770bxpvaibaexe8t1diysmlfstrtasbttxta,5.0,1.0,2018.0
6e1ec6e3xpvaibaexe+xw+0gojor0arvnoutmoxn,5.0,1.0,2018.0
abb8f768xpvaibaexe9rbno8knvpdw9jyslgtazk,5.0,1.0,2018.0
a6c20bc5xpvaibaexe/t7clci88v7hjmkvisstxm,5.0,1.0,2018.0
cbb55f72xpvaibaexe9hp2teoswcgx/r/au50aaf,5.0,1.0,2018.0
a5c691c3xpvaibaexe+mmervxp1vaha9zkgghhv0,5.0,1.0,2018.0
d251e033xpvaibaexe9bx5czuia9z46xio31xdch,5.0,1.0,2018.0
601b1b7axpvaibaexe/rtk4wdmxi98yppyv4mpna,5.0,1.0,2018.0
43c2c3dcxpvaibaexe+srle9jud3pmq4ykh+rfrd,5.0,1.0,2018.0
18b0a997xpvaibaexe+tkly40atmdy+i2lrutpen,5.0,1.0,2018.0
7c453d70xpvaibaexe9yyf5fmcfolbldzwtgbyoi,5.0,1.0,2018.0
0db54ef3xpvaibaexe9yyf5fmcfolfece74cv9kf,5.0,1.0,2018.0
25445a9cxpvaibaexe+02rynj/uixyib4006b5wp,5.0,1.0,2018.0
8d960c00xpvaibaexe+4xppxlkrz0g+sqo8p+6po,5.0,1.0,2018.0
43785d1expvaibaexe/hqn1xesl1bc0vidwxitbl,5.0,1.0,2018.0
2db504a4xpvaibaexe8dld2hmzmh+tspp/00ymx1,5.0,1.0,2018.0
b58fee6bxpvaibaexe9sdqr+nysahitj/3tzquzq,5.0,1.0,2018.0
39230b48xpvaibaexe/rtk4wdmxi98s/lhuv7pu7,5.0,1.0,2018.0
96367d3expvaibaexe9dkitjhf3qteeaqpsf01ns,5.0,1.0,2018.0
c9deab62xpvaibaexe++r9hzjt1s791swavu0hcc,5.0,1.0,2018.0
2161dc77xpvaibaexe/iosun/i5gh7bbvfgf4qv0,5.0,1.0,2018.0
07426a2dxpvaibaexe/wiuwn3fbmgftuujbl3l6v,5.0,1.0,2018.0
9267a209xpvaibaexe9fw8mx+av2o1uacd+s7mgz,5.0,1.0,2018.0
c60b8b5fxpvaibaexe/t7clci88v7np9bktu3slj,5.0,1.0,2018.0
7f1ef887xpvaibaexe/erksrs1wgeazcbqlcmuhk,5.0,1.0,2018.0
72d38c50xpvaibaexe9xlm9bjmqfktefv4i4s1d+,5.0,1.0,2018.0
7897500dxpvaibaexe9tsnflfdewank68qydujt6,5.0,1.0,2018.0
7031796fxpvaibaexe9ivchpjy9difgl13yt4cc2,5.0,1.0,2018.0
d395f9c2xpvaibaexe9yxj3+ew7ohhpu/ow5fdl0,5.0,1.0,2018.0
152920e2xpvaibaexe8srut3batkgaremyi/mays,5.0,1.0,2018.0
b5c2a1c5xpvaibaexe8jrlimuqsscaeqw+va6u8x,5.0,1.0,2018.0
ddff2ad9xpvaibaexe8enouoh243g2ibmz3/wha9,5.0,1.0,2018.0
6d9b477axpvaibaexe+7ulwsh9xvqgynbqw4mvnw,5.0,1.0,2018.0
c91fe431xpvaibaexe/pnxuiwmjhjmehadhhr1om,5.0,1.0,2018.0
cddddea0xpvaibaexe97ykczitj7gng9suom3xul,5.0,1.0,2018.0
381475dbxpvaibaexe+z64gg7q108clu6+64csnj,5.0,1.0,2018.0
a65f6ee9xpvaibaexe8igdmjikw1wtxs5cflwsgb,5.0,1.0,2018.0
9e8d0ce7xpvaibaexe+/1kyxp+fwelfnn49roazp,5.0,1.0,2018.0
1b8231acxpvaibaexe9fr9h5gpmfnfyedpn1huid,5.0,1.0,2018.0
6b9f848fxpvaibaexe/kvw+jfxjb/kb041vqwqww,5.0,1.0,2018.0
ea3000cbxpvaibaexe8/v1ek05z0480rrgffc3q0,5.0,1.0,2018.0
c5a79d5fxpvaibaexe9yyf5fmcfolgmm+vkairxw,5.0,1.0,2018.0
15121c7cxpvaibaexe9xlm9bjmqfkfixg7kb9i6r,5.0,1.0,2018.0
f6d4d028xpvaibaexe/y5mnhmo/7o97ixck+3xeo,5.0,1.0,2018.0
95a27658xpvaibaexe+l4+qemj/l9qonfj/kpse7,5.0,1.0,2018.0
1f7494efxpvaibaexe9suz+dc1ml5elrd7ydmdwi,5.0,1.0,2018.0
f0b44da1xpvaibaexe/5dpc15pekhu0ke9u7ewl7,5.0,1.0,2018.0
24cd5e5expvaibaexe9v1gttdrnqfytr/23yqtuv,5.0,1.0,2018.0
2a1a428cxpvaibaexe9pxjcjrat8xiyzocamfi/r,5.0,1.0,2018.0
09ce92dexpvaibaexe92uubt7zfwrzwz1+hb4qhs,5.0,1.0,2018.0
bcb10d47xpvaibaexe92uubt7zfwrfm+6m0wsyvl,5.0,1.0,2018.0
7901d3a9xpvaibaexe+6mn9fow2mqyemruxxbnss,8.0,1.0,2018.0
007c275dxpvaibaexe+tfgedwynnveoomoyeyzf6,8.0,1.0,2018.0
a71e7b7expvaibaexe+gstdvgy5pdvugtlka9wy2,8.0,1.0,2018.0
3e8beba4xpvaibaexe8ooyk4mkugmlmvinj02p9c,8.0,1.0,2018.0
c448bdfdxpvaibaexe/mcl0qpdhx02kv1hhndqzf,5.0,1.0,2018.0
8c577ad6xpvaibaexe9tsnflfdewas/1n+smw3yd,5.0,2.0,2018.0
98247e19xpvaibaexe93peysajovkxsz+hiviyyj,5.0,2.0,2018.0
02fa9b28xpvaibaexe9hpqqhqoopyx9isjjx1yiu,5.0,2.0,2018.0
ad5f09c2xpvaibaexe+sfu1lch9y3wy+pst0mdf9,5.0,2.0,2018.0
17765bd7xpvaibaexe/m6k07u0dn960+sovxlqac,5.0,2.0,2018.0
0d1d6419xpvaibaexe8c53vaokmxcwtlsmcgfpbi,5.0,2.0,2018.0
68a6c4f9xpvaibaexe9oenrjqnmexzxrzv4simoh,5.0,2.0,2018.0
86ab6605xpvaibaexe9z0fdyfukzh9gqkdgl5slm,5.0,2.0,2018.0
ae8066bdxpvaibaexe8sxrohzbxms+qll1fov2ki,5.0,2.0,2018.0
3788c7a4xpvaibaexe/81gdnmtxksft2ovfuiakg,5.0,2.0,2018.0
d4f95b3cxpvaibaexe/z2d1qs9uwohfr72ctyzhw,5.0,2.0,2018.0
423c0100xpvaibaexe/pnxuiwmjhjl9qw8euannw,5.0,2.0,2018.0
57cc6f79xpvaibaexe/nw3dhnqnhf87snxdmglc7,5.0,2.0,2018.0
11dd1d9fxpvaibaexe/cisftemjhamr2fs9wf2c0,5.0,2.0,2018.0
599dffb8xpvaibaexe879+aog1gh8ljvchsn7o+v,5.0,2.0,2018.0
bdedd44dxpvaibaexe+4hxkfaqwuhaqgsgtqeios,5.0,2.0,2018.0
7888971axpvaibaexe9fiasoce50dakq2mqwekvh,5.0,2.0,2018.0
0269d0cexpvaibaexe9z67almz7y5nipjrijnwig,5.0,2.0,2018.0
6e94081bxpvaibaexe8jolcsaisstorw5zmgqu8f,5.0,2.0,2018.0
dcd60a58xpvaibaexe8z1io4it8hjkl7t0ucjp6n,5.0,2.0,2018.0
ce8991a5xpvaibaexe9phs03bfe3hcxaqgylfpgg,5.0,2.0,2018.0
48a22f9bxpvaibaexe8oockqmsrcbcsot0bvggjk,5.0,2.0,2018.0
bb55eb80xpvaibaexe/dmvqguzybhoo1righwxrn,5.0,2.0,2018.0
a8f153c6xpvaibaexe9cyfl6d6btphgcj6z6ql7j,5.0,2.0,2018.0
8236df1fxpvaibaexe/mcl0qpdhx03mfi0q07dws,5.0,2.0,2018.0
0aa6c0e6xpvaibaexe/wujygmdanyfwpwad68crk,5.0,2.0,2018.0
4d56f049xpvaibaexe/f8uibt+n0t4jmmd/vdt9a,5.0,2.0,2018.0
f6fd3e0fxpvaibaexe+a+6mrsshfh4i/f30oki05,5.0,2.0,2018.0
9f6ad189xpvaibaexe8sczujy2txhzfpnmrruqon,5.0,2.0,2018.0
efd58ef6xpvaibaexe8l2spbjihvxq2jmsirnc4j,5.0,2.0,2018.0
869c382dxpvaibaexe+6mn9fow2mqqya+xnxt/o1,5.0,2.0,2018.0
1af8a66fxpvaibaexe9afbyrojh5ckzo/rcz8mbl,5.0,2.0,2018.0
9d2478e5xpvaibaexe9msdlndfbydoly8gfywdms,5.0,2.0,2018.0
91bbf813xpvaibaexe/twrxaq444cyfyjfnxilc3,5.0,2.0,2018.0
dfdf0bbbxpvaibaexe+hel85qgo03wovv49znpui,5.0,2.0,2018.0
8c577ad6xpvaibaexe9tsnflfdewas/1n+smw3yd,5.0,2.0,2018.0
4a441344xpvaibaexe9wctnuikkyktnt3ubok6kk,5.0,2.0,2018.0
cba229a4xpvaibaexe/wm5trbbcdmqv3vjjvzyoo,5.0,2.0,2018.0
452d43e9xpvaibaexe8qbtius9inc7/l+jylxzmv,5.0,2.0,2018.0
ff63d402xpvaibaexe8ciylbp/qla+oh6rjlg1kv,5.0,2.0,2018.0
7561f2b2xpvaibaexe8091b3eu2czi9jzus/7s2i,5.0,2.0,2018.0
4ff77498xpvaibaexe88l+jen4tpmzogqc5qxjli,5.0,2.0,2018.0
724f0583xpvaibaexe+3hdjf+k3bywtf4+snzcrb,5.0,2.0,2018.0
a3d44efexpvaibaexe/cjxaw79civqjvfb/mlhy/,5.0,2.0,2018.0
a81eb87cxpvaibaexe+ndjhrhiaomszekmch2ju6,5.0,2.0,2018.0
e37bf33cxpvaibaexe9y6xkwco8jyuy8xdoxijzw,5.0,2.0,2018.0
6c4a53cdxpvaibaexe/v2df0qjs8bb7zbjchpspk,5.0,2.0,2018.0
df49b19bxpvaibaexe/hrmbtv6rcht+wykdvxu5j,5.0,2.0,2018.0
78197060xpvaibaexe8z1io4it8hjaasajheq1cn,5.0,2.0,2018.0
5f51d74dxpvaibaexe8oockqmsrcbbs7dueiiirc,5.0,2.0,2018.0
7a877b93xpvaibaexe/dmvqguzybhkb1sk3fzsov,5.0,2.0,2018.0
ff1f91c6xpvaibaexe9qjdm9ne85ig8enj2bg8bp,5.0,2.0,2018.0
e8b314e9xpvaibaexe/gp74oajxkejbsek9q36ww,5.0,2.0,2018.0
688b8286xpvaibaexe8cnw5gpzv0gxoerqzcxpug,5.0,2.0,2018.0
1458ea95xpvaibaexe/nv6pz4rt50qwmasenphp7,5.0,2.0,2018.0
cc81ca80xpvaibaexe9oorq1xsw6nmpmbrn5vcaq,5.0,2.0,2018.0
370cddcexpvaibaexe9euo2qxch07xwtcumfd8fp,5.0,2.0,2018.0
06140a8axpvaibaexe8csuzma4ok0tgsdisfrght,5.0,2.0,2018.0
8405ab7axpvaibaexe8csuzma4ok0sccokpnzj1+,5.0,2.0,2018.0
