mssv,hocky,namhoc,drl,rank_drl
9d61c40expvaibaexe+tfgedwynnvtf7bjna2l5v,2,2015,66,Kha
da2b43cdxpvaibaexe8s1xx8dwm0qrclpfmwg+uv,2,2015,66,Kha
e670c383xpvaibaexe/zhdidegqctilqaraqk+wv,2,2015,66,Kha
de4fb5edxpvaibaexe+suupvsau/o6wqrbxtr/gb,2,2015,66,Kha
601e0986xpvaibaexe+y4ivhjp8sxpmss9jvmguu,2,2015,66,Kha
2cd84f03xpvaibaexe/yxikgsgy0sqvjgoumocub,2,2015,66,Kha
803ef892xpvaibaexe+sfu1lch9y3ynwe+gw9f93,2,2015,66,Kha
c6d87955xpvaibaexe8ooyk4mkugmc0eomkx8npl,2,2015,66,Kha
4ac9f9e4xpvaibaexe+udhzq6i3zlqssbhpvojtf,2,2015,66,Kha
09562713xpvaibaexe/hpk/kof6+1rgvig+zgaje,2,2015,66,Kha
ea3ad08bxpvaibaexe+tfgedwynnvupq6k65n1ls,2,2015,65,Kha
0a0624b8xpvaibaexe9ctfsnmbfiz13+0rde3ypj,2,2015,65,Kha
cdecc408xpvaibaexe/wso41+3xfkiezmno57idr,2,2015,65,Kha
7172da6axpvaibaexe/7sxkigc7f5wmwnthruye0,2,2015,64,Trung Binh
faf32539xpvaibaexe/ykn5ysyyl7frl7g1sqgry,2,2015,63,Trung Binh
1a43fba2xpvaibaexe9lf2o7vejwngmxmytmcfqu,2,2015,62,Trung Binh
fcf45d05xpvaibaexe+phkfqb0+xj1k496g8bne/,2,2015,61,Trung Binh
e767b626xpvaibaexe+gstdvgy5pdm1ypgcxf+4o,2,2015,61,Trung Binh
24dc3d8axpvaibaexe8ge2uhv4j4b18quy8ruyi8,2,2015,60,Trung Binh
b4df0e0bxpvaibaexe9lf2o7vejwnjznp3xerpyn,2,2015,60,Trung Binh
52e66659xpvaibaexe/7sxkigc7f5zukr2wlnro3,2,2015,59,Trung Binh
4f34f659xpvaibaexe/dy4k4yiqpopkiiuqmrs2g,2,2015,59,Trung Binh
b71c8732xpvaibaexe/6muscaequc8eny+ryaidq,2,2015,59,Trung Binh
e86a9e15xpvaibaexe/ji2wenvgp6dq1muzrj3iv,2,2015,59,Trung Binh
a72611a9xpvaibaexe/6muscaequc3ot5jnayimj,2,2015,58,Trung Binh
cce416ddxpvaibaexe9h45nafhfkyik2s+wu/p25,2,2015,57,Trung Binh
6a867095xpvaibaexe/lh6v1xxtkjcum1sd4phve,2,2015,56,Trung Binh
53bd35b7xpvaibaexe8wmpkqnq7j6bmkjsrjnkqb,2,2015,56,Trung Binh
88ecbc0cxpvaibaexe9ystifngomwzfpsrnzx56n,2,2015,56,Trung Binh
f9c52c24xpvaibaexe/hpk/kof6+1t8vbjnl8aey,2,2015,54,Trung Binh
140e6c4cxpvaibaexe/asavnwdrs7te/6fhn3jz9,2,2015,53,Trung Binh
3622e58bxpvaibaexe9lf2o7vejwnjkh+xdoxpbr,2,2015,51,Trung Binh
9de3aa6dxpvaibaexe+nmgqbvgcjj/cdb85eyxzc,2,2015,49,Yeu
c1bb7059xpvaibaexe8ydgsbcmjqa7/xeotxcjt3,2,2015,44,Yeu
a5457b71xpvaibaexe/wso41+3xfknztfqk3vj8t,2,2015,39,Yeu
c57e7f21xpvaibaexe8vekuw4elehuwmmx7vpi8o,2,2015,38,Yeu
0e3af2f2xpvaibaexe9bx5czuia9z4vbsr0ex5vt,2,2015,31,Kem
46187904xpvaibaexe80ggmwunekt+rbnozgeobh,2,2015,8,Kem
737a4598xpvaibaexe/twrh8x8eyg9np+gv3qshj,2,2015,100,Xuat Sac
2320f58axpvaibaexe/gfbvldv6szlvycpbsf3xl,2,2015,100,Xuat Sac
04c9cc0expvaibaexe/s5mchdnrlm80qivj4ryp4,2,2015,90,Xuat Sac
6cecc7a2xpvaibaexe+tzke2gc8nunfvuvzavdvs,2,2015,90,Xuat Sac
4272dd7bxpvaibaexe9afbyrojh5ca7xpzrhghke,2,2015,89,Gioi
4fb2de86xpvaibaexe/nrwqjpac0mhhi68iwsenu,2,2015,88,Gioi
5a10e2b2xpvaibaexe9qk6hduwkqxy8mwwryrhwu,2,2015,88,Gioi
eb9e6eecxpvaibaexe+xxbs4kvh/k+nr1m9in9ql,2,2015,86,Gioi
a191b068xpvaibaexe9msdlndfbydocinvmopf2d,2,2015,86,Gioi
cbb6144bxpvaibaexe9lzwdmb86ka8a4tizpwgmb,2,2015,85,Gioi
49952b5cxpvaibaexe9ajzoptpw4teslxok2fsy1,2,2015,83,Gioi
6c74dcbcxpvaibaexe/5sy0p9d9+epojz5kpyb9j,2,2015,83,Gioi
c1a9d292xpvaibaexe9zsjbgmhtvpotq8szpsnbe,2,2015,83,Gioi
ee8aaa61xpvaibaexe+ixjpjy6uomcqyv6gm3wi9,2,2015,82,Gioi
9bdc190bxpvaibaexe8ptkrjyotmh1/dxcsbbqtm,2,2015,82,Gioi
d7ca94cbxpvaibaexe/1obfbwrsd5+nef5nc1qiz,2,2015,82,Gioi
04b8cfcfxpvaibaexe/baiw3k4hkf2jqgbvw7zgo,2,2015,82,Gioi
39fa00cexpvaibaexe8yzz/8qutgduns/w9jl/4o,2,2015,82,Gioi
a02aa556xpvaibaexe9v1gttdrnqf0gpfvjnl7re,2,2015,81,Gioi
3c303d57xpvaibaexe/nrr7q+hwy3opqpurh7okn,2,2015,81,Gioi
231393b0xpvaibaexe+xw+0gojor0pk5j6oaawo7,2,2015,81,Gioi
603206bcxpvaibaexe8hlnatuvcg+zgcsknllfhy,2,2015,81,Gioi
1be2f908xpvaibaexe8yaj+xvjgna/nrprtdnvta,2,2015,80,Gioi
87ab1bf1xpvaibaexe86krjhgvaiwxmmjetct6jv,2,2015,80,Gioi
387d399axpvaibaexe/s5mchdnrlm+cxikmavkbo,2,2015,78,Kha
22b7891bxpvaibaexe9ajzoptpw4ty9ohdhwo7pg,2,2015,78,Kha
e1793c3expvaibaexe8hxolow72zinqyuysqa8ho,2,2015,78,Kha
39115ee5xpvaibaexe/5sy0p9d9+eodlmffthnpt,2,2015,78,Kha
3ba2638axpvaibaexe80clygfiftyif9lgijqsfm,2,2015,78,Kha
96195cf9xpvaibaexe9cyfl6d6btpfptgzubfgwm,2,2015,78,Kha
7075be69xpvaibaexe8wdgcsqtf3yhqhmzrdl1yc,2,2015,77,Kha
1fc84966xpvaibaexe917pyvj9jl7vdzwqfe1zl4,2,2015,76,Kha
1e36108axpvaibaexe8zt9d6yn9pdld0nivqjcz8,2,2015,75,Kha
ebf3351expvaibaexe/m6k07u0dn9xcpeq2okuvx,2,2015,75,Kha
2c6871f9xpvaibaexe+kakwpbw23vjkh5mu0ebus,2,2015,75,Kha
06a0eb54xpvaibaexe/ko3vbeq65/7o9+p9o0/jj,2,2015,75,Kha
6f2995f1xpvaibaexe88uewilvalgl4zqtgm5ap0,2,2015,75,Kha
ca4ba72cxpvaibaexe+ai34rvug7ekktfxrci2qf,2,2015,75,Kha
af0718fbxpvaibaexe+ai34rvug7eajpabyvwhno,2,2015,75,Kha
b25a330expvaibaexe+ai34rvug7egoe3hkwtuep,2,2015,75,Kha
22f83bacxpvaibaexe887jojhk2rv/jfbdxiusy0,2,2015,75,Kha
bf2c8c16xpvaibaexe/dmvqguzybhmdeq76jot0a,2,2015,75,Kha
e6391b3fxpvaibaexe9cyfl6d6btpmp6ys8g8+9h,2,2015,75,Kha
cb53ea26xpvaibaexe9zsjbgmhtvpmz4f0tqqh4u,2,2015,75,Kha
dcde2415xpvaibaexe9zsjbgmhtvpvyf5pexef+o,2,2015,75,Kha
44f8d5d7xpvaibaexe88tz7nl7l/gtfuokxxz2vn,2,2015,75,Kha
61ab9dbfxpvaibaexe88tz7nl7l/gh/oscliywa4,2,2015,75,Kha
64db0bfbxpvaibaexe/m6k07u0dn9wooyqyn5nim,2,2015,74,Kha
6fd8569expvaibaexe/aplductogcts0jfb38tsa,2,2015,74,Kha
ba7995f1xpvaibaexe/y2t7dvg8tdwwbl0znernf,2,2015,73,Kha
81233b90xpvaibaexe+xre5267juolfdgzwsdahr,2,2015,73,Kha
0a69d24bxpvaibaexe9j81k8mh0ojxqaq+z1dx73,2,2015,73,Kha
29c09889xpvaibaexe8dzib3odxynhtksv0g/qxr,2,2015,73,Kha
b9133b88xpvaibaexe9lzwdmb86ka+pk5/ysf4dv,2,2015,73,Kha
48e98811xpvaibaexe8aeuw13ud6kncxg0zovguq,2,2015,73,Kha
dc0553ebxpvaibaexe/dsntmetlayzjnn6oib99v,2,2015,72,Kha
b1a11bb2xpvaibaexe/nok7qdnjjrokk+nqlfid+,2,2015,72,Kha
85dfe3d3xpvaibaexe/twrxaq444c79eebe4xz7h,2,2015,71,Kha
56d11a32xpvaibaexe/nexuu8f5ch3gp+fdd8qxv,2,2015,71,Kha
a110af72xpvaibaexe+ixjpjy6uoml/4vbh8bwgc,2,2015,70,Kha
1650b769xpvaibaexe8ptkrjyotmh+nh3jp6kqsx,2,2015,70,Kha
517f0e78xpvaibaexe/etkxgdmkq8ud1pp6mi8bh,2,2015,70,Kha
d1d177eaxpvaibaexe8dee4ta8wghwsqnrzsv5e9,2,2015,70,Kha
c2d5c593xpvaibaexe/trbq0zeber8f6sfm48c9n,2,2015,70,Kha
374c2f02xpvaibaexe+pdn88/1dr4brdeclb86g4,2,2015,69,Kha
34d2366bxpvaibaexe9hszsdesat0raofevapl9y,2,2015,68,Kha
4ecefd2cxpvaibaexe/cg9419ghlezty2raoffcb,2,2015,68,Kha
11e643c4xpvaibaexe/kgoyncaeawwgxfi6ug1w9,2,2015,68,Kha
459d95b4xpvaibaexe917pyvj9jl7wd9anpknbsp,2,2015,67,Kha
f16c2981xpvaibaexe/69hwwh+jd2ryq9sz2v0vv,2,2015,66,Kha
d6b46d15xpvaibaexe/nok7qdnjjrgsnpir21gke,2,2015,66,Kha
68f82731xpvaibaexe8lhfatqq4bhn4100ahryhq,2,2015,65,Kha
25d76e90xpvaibaexe8hxolow72zie81ppkjndp6,2,2015,65,Kha
eeeb1256xpvaibaexe/rp0ev/rde0wn/ofwmuhl0,2,2015,65,Kha
9125778axpvaibaexe/a3pm8ap2ng2vftbe8ynko,2,2015,65,Kha
4c3f97f3xpvaibaexe/vttmkh7juomyvq3eamh4/,2,2015,64,Trung Binh
668a7c0expvaibaexe/twrh8x8eygzacdstzn1yf,2,2015,64,Trung Binh
e5b910bdxpvaibaexe/h1vzjbzjawkg5vgo/54/z,2,2015,64,Trung Binh
977ba0f9xpvaibaexe8trn3vui8malak0lngorgz,2,2015,64,Trung Binh
9be47b34xpvaibaexe9o/luqxb5f/6afro+crdqd,2,2015,63,Trung Binh
abf559a8xpvaibaexe9sdqr+nysahojydalw9646,2,2015,63,Trung Binh
85c8607cxpvaibaexe8yaj+xvjgna1buewnfqcxs,2,2015,63,Trung Binh
36828b71xpvaibaexe/gfbvldv6szndvvgjpo0mz,2,2015,63,Trung Binh
2c312957xpvaibaexe9ibrrljjo8db8uugbkonxn,2,2015,62,Trung Binh
47fbd67dxpvaibaexe/gp74oajxkem9oi1fsfspn,2,2015,62,Trung Binh
fa321630xpvaibaexe8trn3vui8macmwq0dmel6l,2,2015,62,Trung Binh
91090a58xpvaibaexe/twrh8x8eyg72wdhvxbsqi,2,2015,61,Trung Binh
e4b876cdxpvaibaexe917pyvj9jl7s6k6qlrrds9,2,2015,59,Trung Binh
d8075964xpvaibaexe8trn3vui8makisr8wmfl7m,2,2015,59,Trung Binh
aa0aaba9xpvaibaexe8yzz/8qutgdnsqsmypvwwn,2,2015,58,Trung Binh
34127aa0xpvaibaexe8zbelfimmobglopnmiepac,2,2015,56,Trung Binh
d4208c04xpvaibaexe9zsjbgmhtvpklt+tmimdlv,2,2015,52,Trung Binh
aabca0e0xpvaibaexe+xw+0gojor0bd2ghb/cj1m,2,2015,50,Trung Binh
407e4c2bxpvaibaexe+uuz4qw1xos/w6ppkyu1sg,2,2015,48,Yeu
fda9dea1xpvaibaexe+tqjlvjoj4bbq7gu36vta9,2,2015,48,Yeu
f6ba59a9xpvaibaexe+ltcxpm838vxvsdenms/8f,2,2015,45,Yeu
1a57d711xpvaibaexe8dzib3odxynish6zkkfvzw,2,2015,45,Yeu
158ad701xpvaibaexe9afbyrojh5cbotqmynfjfx,2,2015,37,Yeu
c2a4c64fxpvaibaexe/nrr7q+hwy3ogsz3jlcnjw,2,2015,32,Kem
8da684d2xpvaibaexe8zbelfimmobkdzoqpmioer,2,2015,26,Kem
8a09d1dfxpvaibaexe/kmtcr6bhausp9eatq9iqh,2,2015,25,Kem
fdf05882xpvaibaexe/s5mchdnrlm5beiwlzruop,2,2015,21,Kem
6d44514cxpvaibaexe887jojhk2rv/hgi+t3sgm7,2,2015,17,Kem
ad4f8f98xpvaibaexe+wjq/eosknhwafdl7ih9lt,2,2015,9,Kem
f0ee1719xpvaibaexe9o3csonuwuvkszmcm5x/yg,2,2015,4,Kem
cd31a617xpvaibaexe+hel85qgo03elxcuxfza9x,2,2015,99,Xuat Sac
5661efdfxpvaibaexe+98b3vqzgkwegf/ijjf2hs,2,2015,90,Xuat Sac
aa01f09axpvaibaexe+ld9vp5i9+1l8/sxmuh5wz,2,2015,86,Gioi
348e058fxpvaibaexe9e+yojsz6hoejwzozdodkv,2,2015,85,Gioi
1d76eef6xpvaibaexe9npw4gelgywcjga3bbxzve,2,2015,85,Gioi
8c017745xpvaibaexe+p5wobbwd0m7znrkesejkq,2,2015,83,Gioi
d83cdf34xpvaibaexe9iov3kwpg5dv+r38zhfhqa,2,2015,82,Gioi
be61dbbdxpvaibaexe9veo8epkbtmpw7dozruhtn,2,2015,81,Gioi
944f1673xpvaibaexe+rj/hp4d2y82wac4xxpisw,2,2015,80,Gioi
e8d6561cxpvaibaexe9e+yojsz6hoqkpuhpg9ly9,2,2015,78,Kha
76847725xpvaibaexe81w9evvyp+l1ld/bfrsdm1,2,2015,74,Kha
04f87408xpvaibaexe80b1fr0fh/juobsigddkbt,2,2015,72,Kha
da5560adxpvaibaexe/q6c3bndaquotcgsam5dmg,2,2015,71,Kha
b494e60dxpvaibaexe8u6ih8prjjpba7w5qearg5,2,2015,71,Kha
cb6a1efaxpvaibaexe9rv3kg6cplditfnsjf7o5j,2,2015,70,Kha
6d4d4b2axpvaibaexe/wujygmdanykag4vxehs7+,2,2015,68,Kha
5cb93546xpvaibaexe/wiuwn3fbmghxp60n+t4as,2,2015,65,Kha
18b8dfdbxpvaibaexe+cd2dfyrnot9cr949lfn5c,2,2015,63,Trung Binh
93f7e523xpvaibaexe+e+n9mgynej+aglbvggqin,2,2015,62,Trung Binh
73756055xpvaibaexe80b1fr0fh/ju9fxvquowt1,2,2015,59,Trung Binh
ec73c060xpvaibaexe/cipillltjf2psawuw87or,2,2015,56,Trung Binh
b6304a30xpvaibaexe9djwuq+cta8yosgumyzbib,2,2015,54,Trung Binh
737e06f3xpvaibaexe/cipillltjf2tjcgiyewfr,2,2015,44,Yeu
8136d1c7xpvaibaexe9rbno8knvpdylhjwamh4f3,2,2015,39,Yeu
3ca2f06bxpvaibaexe9kkddkot5ifu++oq526gxi,2,2015,34,Kem
d75d56cdxpvaibaexe9tsnflfdewai+prdm51led,2,2015,34,Kem
32f9eb00xpvaibaexe8sxrohzbxms4pzekmpqx5y,2,2015,32,Kem
6ea715e1xpvaibaexe9estqu9oocifrpc/9jwyjr,2,2015,27,Kem
7cb9fc96xpvaibaexe9wctnuikkykhwcw6m7z4ne,2,2015,26,Kem
0b05a1ffxpvaibaexe+z64gg7q108bcbrl2lbrdz,2,2015,14,Kem
840b0ee8xpvaibaexe9fw8mx+av2ozb/goi5txpc,2,2015,14,Kem
e907a4daxpvaibaexe+y5cb/5gt3mmetpei9uuce,2,2015,99,Xuat Sac
412dc926xpvaibaexe+5f3nhbx2eh9nfdw3i/18r,2,2015,96,Xuat Sac
50f45e0fxpvaibaexe+1j/aqdkpm28+w/hggnhn2,2,2015,95,Xuat Sac
05654038xpvaibaexe9jdumjpcat8qimcnllkttg,2,2015,94,Xuat Sac
c7ba6541xpvaibaexe+y5cb/5gt3mog0za01mbop,2,2015,92,Xuat Sac
19af2911xpvaibaexe+5ocrqpdkxspxuhdyfwzxw,2,2015,91,Xuat Sac
4532d5b1xpvaibaexe/uh+ehskmsjww5yhwi0u5p,2,2015,90,Xuat Sac
307d02bbxpvaibaexe/bn5cqsu92wypwynspa8z8,2,2015,90,Xuat Sac
ac8730d2xpvaibaexe/6muscaequc4blss+rvjio,2,2015,90,Xuat Sac
741a5568xpvaibaexe83v/kfvw2bbx1pd9yzofg+,2,2015,89,Gioi
83d3f6c9xpvaibaexe/dy4k4yiqpop6iil6xgdu/,2,2015,89,Gioi
12cbcf73xpvaibaexe+6mn9fow2mqri6oeyjzoyh,2,2015,88,Gioi
0aec516dxpvaibaexe+phkfqb0+xj16iun5xswp1,2,2015,88,Gioi
45213e72xpvaibaexe/loccskaoio/d9phcrupc/,2,2015,87,Gioi
a09f2752xpvaibaexe+1j/aqdkpm215n3vvhdq2x,2,2015,87,Gioi
c5653867xpvaibaexe8wlx2/dthdavgnfazhddba,2,2015,87,Gioi
5af99462xpvaibaexe9esuilq3v71steo0a2foy9,2,2015,86,Gioi
2f237aa9xpvaibaexe/ykalync3m967dom4wk2ij,2,2015,85,Gioi
78c9ea49xpvaibaexe+vl6q6thz0nhalerxc2ara,2,2015,85,Gioi
920a152expvaibaexe+lwq621apacfvqpvb0aqxr,2,2015,84,Gioi
e8100f85xpvaibaexe+kwir/vxjl06p43mqkwkpk,2,2015,84,Gioi
e8640346xpvaibaexe9upvu5dvuc9ra/e48ubedi,2,2015,84,Gioi
7dc76130xpvaibaexe9e+kue/nflislmsat5iod+,2,2015,84,Gioi
8850b56axpvaibaexe8y+/3ur2pktm01dracefoq,2,2015,82,Gioi
cd7a6c19xpvaibaexe97hu2rthdnnniguuu3ml4m,2,2015,81,Gioi
8addae76xpvaibaexe9mlbi3ccq2bdreiqt1dfuq,2,2015,81,Gioi
efea3d9bxpvaibaexe//3t8+us0x0rwgfbuvj9bi,2,2015,81,Gioi
f5705943xpvaibaexe+1p/4gnbgreyz1sk9mulny,2,2015,80,Gioi
191ff8fbxpvaibaexe+suupvsau/oyndijn7o2q7,2,2015,80,Gioi
920c35d4xpvaibaexe9/su+qlcydmuufi2r5aeyr,2,2015,80,Gioi
fe92b059xpvaibaexe9e+kue/nfliskxeugpimay,2,2015,80,Gioi
412f9f1axpvaibaexe+y4ivhjp8sxlamcnq6fjwh,2,2015,80,Gioi
cd52678bxpvaibaexe97hu2rthdnnha5e5dkdc+d,2,2015,80,Gioi
13a5b89fxpvaibaexe/v2df0qjs8besygzfsywqw,2,2015,80,Gioi
e6a68052xpvaibaexe8k9ad0yxzupjdibsjzni4k,2,2015,80,Gioi
8688239bxpvaibaexe+lo6ejkhwaqdxlz0hnoymx,2,2015,79,Kha
35f93ffdxpvaibaexe8vekuw4elehgt/a68316w4,2,2015,79,Kha
f498e5fexpvaibaexe9jdlha4z2ghbzxhsr8pr1r,2,2015,79,Kha
4d1054a2xpvaibaexe8wd3qnvg2b/av/yyzs56/d,2,2015,79,Kha
270990b2xpvaibaexe/yxikgsgy0ssilt09wgo+h,2,2015,79,Kha
0b468fe1xpvaibaexe+fmxcqgvribl7shgq1fhjv,2,2015,79,Kha
b55901aaxpvaibaexe/fejqn8/s5fmzxwptkashb,2,2015,79,Kha
f40991dexpvaibaexe/dy4k4yiqpobb9bianhvoj,2,2015,79,Kha
933c1fd5xpvaibaexe9m021ivaawilpvfi2513m9,2,2015,79,Kha
f195e5e6xpvaibaexe9m021ivaawih1lh9to4xgr,2,2015,79,Kha
53babcb4xpvaibaexe+5f3nhbx2eh3e+k8+0vrzk,2,2015,79,Kha
be375baaxpvaibaexe9jdlha4z2ghj3/pvstcxr2,2,2015,78,Kha
5a122a3dxpvaibaexe8/3inqysorby1ytn00kxsc,2,2015,77,Kha
61886879xpvaibaexe+yu1j0ocviqftuk2ebvhjz,2,2015,77,Kha
979a928axpvaibaexe/loccskaoio+majg9wgnrj,2,2015,77,Kha
cc0d41f6xpvaibaexe9fafwyru+npmqir62vbh95,2,2015,77,Kha
a6066fb1xpvaibaexe8ydgsbcmjqawclop/9aodk,2,2015,77,Kha
9d53300dxpvaibaexe8ydgsbcmjqa2j6bqsrs7xs,2,2015,77,Kha
fe47542bxpvaibaexe/zhdidegqctsubpstlconh,2,2015,77,Kha
7888971axpvaibaexe9fiasoce50dakq2mqwekvh,2,2015,77,Kha
19fcf965xpvaibaexe/uh+ehskmsjs7xqgfrcn58,2,2015,77,Kha
0ba51321xpvaibaexe8hvnm4ihlelro3iaahdoa6,2,2015,77,Kha
f0c15c4cxpvaibaexe/7sxkigc7f5yqxlj4ltyh9,2,2015,77,Kha
06c6aad0xpvaibaexe+sfu1lch9y3zgrymrp1zmy,2,2015,77,Kha
8066facdxpvaibaexe+vl6q6thz0nqmsvhcr8wd5,2,2015,77,Kha
ff648425xpvaibaexe97hu2rthdnnauhakpicpto,2,2015,77,Kha
7dd67d55xpvaibaexe9fwzbwscouqdqoeu4l2y3b,2,2015,77,Kha
8c8e91abxpvaibaexe9hkuc7sboljswdsctf7hpm,2,2015,77,Kha
c34cf498xpvaibaexe/v2df0qjs8bbdxe9t+ygjr,2,2015,77,Kha
e3be5ec2xpvaibaexe/6muscaequc95vwcfij1ov,2,2015,77,Kha
c50d57f6xpvaibaexe9jdumjpcat8u0warcbo2/5,2,2015,77,Kha
bdedd44dxpvaibaexe+4hxkfaqwuhaqgsgtqeios,2,2015,75,Kha
678a7e53xpvaibaexe86736b6ol+/jgt4pokxwzn,2,2015,75,Kha
6e351582xpvaibaexe9fafwyru+nprk3ew8optya,2,2015,75,Kha
b5985aa6xpvaibaexe9fiasoce50dca1cwsmxnua,2,2015,75,Kha
8270e1a1xpvaibaexe8wd3qnvg2b/bk87zihfke3,2,2015,75,Kha
88b5a902xpvaibaexe+sfu1lch9y338xbmicvpbj,2,2015,75,Kha
2228c44bxpvaibaexe+vl6q6thz0npzhb2a6uthq,2,2015,75,Kha
f25b47bfxpvaibaexe99j2p15eeb08btadzknean,2,2015,75,Kha
b2bc792fxpvaibaexe+1p/4gnbgrefotgueut4wa,2,2015,74,Kha
0f6fd99fxpvaibaexe9hpqqhqoopydgyikrryin1,2,2015,74,Kha
64e9fde3xpvaibaexe9hpqqhqoopystw/r4lohbb,2,2015,74,Kha
73fcd503xpvaibaexe/ykalync3m942m9zzkluod,2,2015,74,Kha
5fdef832xpvaibaexe+9gfx9awrori6dojkzvzh+,2,2015,74,Kha
48d92f82xpvaibaexe8cym7b6gx+tqsl9buo6vgi,2,2015,74,Kha
fe452984xpvaibaexe+y4ivhjp8sxoyjnurmraf2,2,2015,74,Kha
72cea909xpvaibaexe+vl6q6thz0nkwlvg2q6x2d,2,2015,74,Kha
21f2c6c1xpvaibaexe97hu2rthdnnjky2oly/qxc,2,2015,74,Kha
63643d3fxpvaibaexe/fejqn8/s5fp6il1utzeit,2,2015,74,Kha
b5853135xpvaibaexe/dy4k4yiqponxhrqoiehzg,2,2015,74,Kha
40ad33bcxpvaibaexe9m021ivaawiphyg7fxj42i,2,2015,74,Kha
f585674dxpvaibaexe93peysajovk6t3muzthkox,2,2015,72,Kha
2684acc5xpvaibaexe8ooyk4mkugmhaqcszijiab,2,2015,72,Kha
cd4bb846xpvaibaexe/bqa0y8r3trqx6z3fs2mng,2,2015,72,Kha
453a0c45xpvaibaexe/sxwnrab2vgeekphc/t/5s,2,2015,71,Kha
b5e88caexpvaibaexe/xbblewrhgqfjbmw/hcyqy,2,2015,70,Kha
313a0c3expvaibaexe9fiasoce50dk2qcrsedi/o,2,2015,64,Trung Binh
eaea332cxpvaibaexe9/su+qlcydmtk7pvalwmdm,2,2015,70,Kha
ed5a19e5xpvaibaexe/yxikgsgy0sj0ltvqxzl31,2,2015,70,Kha
06bfa130xpvaibaexe/+pcsgi7ykesntp5em9h+w,2,2015,70,Kha
536c59c2xpvaibaexe/+pcsgi7ykee6trdusckew,2,2015,70,Kha
b07aa9c3xpvaibaexe+nmgqbvgcjjxar0cne+s9z,2,2015,70,Kha
44601eb7xpvaibaexe99j2p15eeb0+zs3ahanvia,2,2015,70,Kha
d563be5expvaibaexe93peysajovk29beikxuhf+,2,2015,67,Kha
981c7989xpvaibaexe9p07hcrvmhccxhupzwlaj2,2,2015,67,Kha
42a0a8eexpvaibaexe9ikirwqei6/h1clhjwal6i,2,2015,67,Kha
603115a9xpvaibaexe9lf2o7vejwnmxlsu7sojkq,2,2015,67,Kha
a5889011xpvaibaexe9lf2o7vejwnht67pu11g7v,2,2015,67,Kha
9caf3cdbxpvaibaexe83v/kfvw2bbf/inpsmd2jy,2,2015,67,Kha
66389e7fxpvaibaexe9jjgnhrmbjflqzajn7gwvb,2,2015,67,Kha
567e5b30xpvaibaexe9jjgnhrmbjfchpxrna9wkt,2,2015,67,Kha
efd742cdxpvaibaexe8k9ad0yxzupin76vauzrdr,2,2015,67,Kha
3e709f5dxpvaibaexe9ctfsnmbfizx524w+bbj/e,2,2015,66,Kha
2527bab9xpvaibaexe+cd1fkelqxl9jgstboq3t8,2,2015,65,Kha
3cb24347xpvaibaexe83etin4mi2ntso94rp+at8,2,2015,65,Kha
791cf17bxpvaibaexe9h45nafhfkylghedi2lhy1,2,2015,65,Kha
6e94081bxpvaibaexe8jolcsaisstorw5zmgqu8f,2,2015,65,Kha
4d645550xpvaibaexe+cd1fkelqxl9313y/yapxl,2,2015,63,Trung Binh
8cfe0343xpvaibaexe8jolcsaissto2pm0kvewkn,2,2015,63,Trung Binh
8c0e9865xpvaibaexe80ggmwunekt1erejxtk1w6,2,2015,62,Trung Binh
0fc485b7xpvaibaexe+lwq621apacwnsixsrdxsm,2,2015,61,Trung Binh
a31bdc0axpvaibaexe/dy4k4yiqpop0/icejmzqm,2,2015,59,Trung Binh
0ac3d7f9xpvaibaexe//3t8+us0x0rxqlaswbavq,2,2015,53,Trung Binh
7f9bcb64xpvaibaexe/wso41+3xfkixbymbcppdb,2,2015,48,Yeu
7b2e75bdxpvaibaexe86736b6ol+/bczp68ockkb,2,2015,31,Kem
fa31ecc1xpvaibaexe+9lrniskksh81rmasdh/wn,2,2015,100,Xuat Sac
2513b9b7xpvaibaexe/h1vzjbzjawifmbhyzdhpm,2,2015,100,Xuat Sac
ec316ff0xpvaibaexe9qjdm9ne85ikt1pf3phr8m,2,2015,100,Xuat Sac
bb55eb80xpvaibaexe/dmvqguzybhoo1righwxrn,2,2015,96,Xuat Sac
3ea765dcxpvaibaexe9o/luqxb5f/7q7qntq6mps,2,2015,93,Xuat Sac
dac094b3xpvaibaexe+kakwpbw23vuco3xk7fds1,2,2015,90,Xuat Sac
d581aaa6xpvaibaexe/kmtcr6bhauktc5myhxowk,2,2015,90,Xuat Sac
80201df4xpvaibaexe9sdqr+nysahuopbblg2m03,2,2015,88,Gioi
6f4e2403xpvaibaexe8hlnatuvcg+d70/9+5xpcj,2,2015,86,Gioi
e0f1156dxpvaibaexe97q47cdxnnzfwnrv69acsk,2,2015,85,Gioi
5a127badxpvaibaexe/twrxaq444c/mcqgcjrbjn,2,2015,85,Gioi
6aa036e5xpvaibaexe/cg9419ghle+9ls4zrwfha,2,2015,84,Gioi
9ff20f4dxpvaibaexe8vdv75e6kcriaxt0/pdkqi,2,2015,83,Gioi
e2a694fbxpvaibaexe8b4sjvh2gx3lbzat2za5pu,2,2015,83,Gioi
e7867934xpvaibaexe/m6k07u0dn9wwx+fjcxygr,2,2015,80,Gioi
6125b6cbxpvaibaexe+tqjlvjoj4byk4fmfmjrkr,2,2015,80,Gioi
26c10aa7xpvaibaexe8trn3vui8maoicrhheaint,2,2015,80,Gioi
